reading_id,meter_id,ts,kwh,read_type,source_system
RD-000010739,MTR-200008,14/10/2024 17:00,0.24,A,legacy_hh_v1
RD-000012179,MTR-200009,14/10/2024 17:00,0.2946,A,legacy_hh_v1
RD-000013619,MTR-200010,14/10/2024 17:00,0.2941,A,legacy_hh_v1
RD-000015059,MTR-200011,14/10/2024 17:00,0.2513,E,legacy_hh_v1
RD-000016499,MTR-200012,14/10/2024 17:00,0.2435,A,legacy_hh_v1
RD-000017939,MTR-200013,14/10/2024 17:00,0.0938,A,legacy_hh_v1
RD-000019379,MTR-200014,14/10/2024 17:00,0.2368,A,legacy_hh_v1
RD-000020819,MTR-200015,14/10/2024 17:00,0.2165,A,legacy_hh_v1
RD-000022259,MTR-200016,14/10/2024 17:00,0.3404,A,legacy_hh_v1
RD-000023699,MTR-200017,14/10/2024 17:00,0.1712,A,legacy_hh_v1
RD-000025139,MTR-200018,14/10/2024 17:00,0.2405,A,legacy_hh_v1
RD-000026579,MTR-200019,14/10/2024 17:00,0.1906,A,legacy_hh_v1
RD-000028019,MTR-200020,14/10/2024 17:00,0.332,A,legacy_hh_v1
RD-000029459,MTR-200021,14/10/2024 17:00,0.1395,A,legacy_hh_v1
RD-000030899,MTR-200022,14/10/2024 17:00,0.188,A,legacy_hh_v1
RD-000032339,MTR-200023,14/10/2024 17:00,0.2163,A,legacy_hh_v1
RD-000033779,MTR-200024,14/10/2024 17:00,0.1491,A,legacy_hh_v1
RD-000035219,MTR-200025,14/10/2024 17:00,0.0888,A,legacy_hh_v1
RD-000036659,MTR-200026,14/10/2024 17:00,0.2252,A,legacy_hh_v1
RD-000038099,MTR-200027,14/10/2024 17:00,0.2552,A,legacy_hh_v1
RD-000039539,MTR-200028,14/10/2024 17:00,0.1253,A,legacy_hh_v1
RD-000040979,MTR-200029,14/10/2024 17:00,0.2472,A,legacy_hh_v1
RD-000042419,MTR-200030,14/10/2024 17:00,0.1679,A,legacy_hh_v1
RD-000043859,MTR-200031,14/10/2024 17:00,0.1766,A,legacy_hh_v1
RD-000045299,MTR-200032,14/10/2024 17:00,0.2549,A,legacy_hh_v1
RD-000046739,MTR-200033,14/10/2024 17:00,0.2898,A,legacy_hh_v1
RD-000048179,MTR-200034,14/10/2024 17:00,0.2958,A,legacy_hh_v1
RD-000049619,MTR-200035,14/10/2024 17:00,0.1433,A,legacy_hh_v1
RD-000051059,MTR-200036,14/10/2024 17:00,0.1091,A,legacy_hh_v1
RD-000052499,MTR-200037,14/10/2024 17:00,0.3147,A,legacy_hh_v1
RD-000053939,MTR-200038,14/10/2024 17:00,0.317,E,legacy_hh_v1
RD-000055379,MTR-200039,14/10/2024 17:00,0.1826,A,legacy_hh_v1
RD-000056819,MTR-200040,14/10/2024 17:00,0.3341,E,legacy_hh_v1
RD-000058259,MTR-200041,14/10/2024 17:00,0.3121,A,legacy_hh_v1
RD-000059699,MTR-200042,14/10/2024 17:00,0.2274,A,legacy_hh_v1
RD-000061139,MTR-200043,14/10/2024 17:00,0.2519,A,legacy_hh_v1
RD-000062579,MTR-200044,14/10/2024 17:00,0.2244,A,legacy_hh_v1
RD-000064019,MTR-200045,14/10/2024 17:00,0.2604,A,legacy_hh_v1
RD-000065459,MTR-200046,14/10/2024 17:00,0.2617,A,legacy_hh_v1
RD-000066899,MTR-200047,14/10/2024 17:00,0.2026,A,legacy_hh_v1
RD-000068339,MTR-200048,14/10/2024 17:00,0.1657,A,legacy_hh_v1
RD-000069779,MTR-200049,14/10/2024 17:00,0.1467,A,legacy_hh_v1
RD-000071219,MTR-200050,14/10/2024 17:00,0.1727,A,legacy_hh_v1
RD-000072659,MTR-200051,14/10/2024 17:00,0.1009,A,legacy_hh_v1
RD-000074099,MTR-200052,14/10/2024 17:00,0.2616,A,legacy_hh_v1
RD-000075539,MTR-200053,14/10/2024 17:00,0.3093,A,legacy_hh_v1
RD-000076979,MTR-200054,14/10/2024 17:00,0.1253,A,legacy_hh_v1
RD-000078419,MTR-200055,14/10/2024 17:00,0.3025,A,legacy_hh_v1
RD-000079859,MTR-200056,14/10/2024 17:00,0.1813,A,legacy_hh_v1
RD-000081299,MTR-200057,14/10/2024 17:00,0.2699,A,legacy_hh_v1
RD-000082739,MTR-200058,14/10/2024 17:00,0.2162,A,legacy_hh_v1
RD-000084179,MTR-200059,14/10/2024 17:00,0.1043,A,legacy_hh_v1
RD-000000660,MTR-200001,14/10/2024 17:30,0.2709,A,legacy_hh_v1
RD-000002100,MTR-200002,14/10/2024 17:30,0.3333,A,legacy_hh_v1
RD-000003540,MTR-200003,14/10/2024 17:30,0.146,A,legacy_hh_v1
RD-000004980,MTR-200004,14/10/2024 17:30,0.1075,A,legacy_hh_v1
RD-000006420,MTR-200005,14/10/2024 17:30,0.1436,A,legacy_hh_v1
RD-000007860,MTR-200006,14/10/2024 17:30,0.367,A,legacy_hh_v1
RD-000009300,MTR-200007,14/10/2024 17:30,0.2079,A,legacy_hh_v1
RD-000010740,MTR-200008,14/10/2024 17:30,0.2545,A,legacy_hh_v1
RD-000012180,MTR-200009,14/10/2024 17:30,0.2945,A,legacy_hh_v1
RD-000015060,MTR-200011,14/10/2024 17:30,0.3033,A,legacy_hh_v1
RD-000016500,MTR-200012,14/10/2024 17:30,0.2045,A,legacy_hh_v1
RD-000017940,MTR-200013,14/10/2024 17:30,0.1491,A,legacy_hh_v1
RD-000019380,MTR-200014,14/10/2024 17:30,0.2612,A,legacy_hh_v1
RD-000020820,MTR-200015,14/10/2024 17:30,0.2256,A,legacy_hh_v1
RD-000022260,MTR-200016,14/10/2024 17:30,0.2801,A,legacy_hh_v1
RD-000023700,MTR-200017,14/10/2024 17:30,0.1272,A,legacy_hh_v1
RD-000025140,MTR-200018,14/10/2024 17:30,0.2481,A,legacy_hh_v1
RD-000026580,MTR-200019,14/10/2024 17:30,0.2152,A,legacy_hh_v1
RD-000028020,MTR-200020,14/10/2024 17:30,0.3415,A,legacy_hh_v1
RD-000030900,MTR-200022,14/10/2024 17:30,0.1951,A,legacy_hh_v1
RD-000032340,MTR-200023,14/10/2024 17:30,0.183,A,legacy_hh_v1
RD-000033780,MTR-200024,14/10/2024 17:30,0.1726,A,legacy_hh_v1
RD-000035220,MTR-200025,14/10/2024 17:30,0.1194,A,legacy_hh_v1
RD-000036660,MTR-200026,14/10/2024 17:30,0.181,A,legacy_hh_v1
RD-000038100,MTR-200027,14/10/2024 17:30,0.2183,A,legacy_hh_v1
RD-000039540,MTR-200028,14/10/2024 17:30,0.1665,A,legacy_hh_v1
RD-000040980,MTR-200029,14/10/2024 17:30,0.2241,A,legacy_hh_v1
RD-000042420,MTR-200030,14/10/2024 17:30,0.2001,A,legacy_hh_v1
RD-000043860,MTR-200031,14/10/2024 17:30,0.1899,A,legacy_hh_v1
RD-000045300,MTR-200032,14/10/2024 17:30,0.2673,A,legacy_hh_v1
RD-000046740,MTR-200033,14/10/2024 17:30,0.2539,A,legacy_hh_v1
RD-000048180,MTR-200034,14/10/2024 17:30,0.2504,A,legacy_hh_v1
RD-000049620,MTR-200035,14/10/2024 17:30,0.1529,A,legacy_hh_v1
RD-000051060,MTR-200036,14/10/2024 17:30,0.1421,A,legacy_hh_v1
RD-000052500,MTR-200037,14/10/2024 17:30,0.3037,E,legacy_hh_v1
RD-000055380,MTR-200039,14/10/2024 17:30,0.1442,E,legacy_hh_v1
RD-000056820,MTR-200040,14/10/2024 17:30,0.373,A,legacy_hh_v1
RD-000058260,MTR-200041,14/10/2024 17:30,0.227,A,legacy_hh_v1
RD-000059700,MTR-200042,14/10/2024 17:30,0.2271,A,legacy_hh_v1
RD-000061140,MTR-200043,14/10/2024 17:30,0.1775,A,legacy_hh_v1
RD-000062580,MTR-200044,14/10/2024 17:30,0.2109,E,legacy_hh_v1
RD-000064020,MTR-200045,14/10/2024 17:30,0.2633,A,legacy_hh_v1
RD-000065460,MTR-200046,14/10/2024 17:30,0.2994,A,legacy_hh_v1
RD-000066900,MTR-200047,14/10/2024 17:30,0.2353,A,legacy_hh_v1
RD-000068340,MTR-200048,14/10/2024 17:30,0.1838,A,legacy_hh_v1
RD-000069780,MTR-200049,14/10/2024 17:30,0.1644,A,legacy_hh_v1
RD-000071220,MTR-200050,14/10/2024 17:30,0.2084,A,legacy_hh_v1
RD-000072660,MTR-200051,14/10/2024 17:30,0.1069,A,legacy_hh_v1
RD-000074100,MTR-200052,14/10/2024 17:30,0.3445,A,legacy_hh_v1
RD-000075540,MTR-200053,14/10/2024 17:30,0.3234,A,legacy_hh_v1
RD-000076980,MTR-200054,14/10/2024 17:30,0.1105,A,legacy_hh_v1
RD-000078420,MTR-200055,14/10/2024 17:30,0.2305,A,legacy_hh_v1
RD-000079860,MTR-200056,14/10/2024 17:30,0.1966,A,legacy_hh_v1
RD-000081300,MTR-200057,14/10/2024 17:30,0.2625,A,legacy_hh_v1
RD-000082740,MTR-200058,14/10/2024 17:30,0.2197,A,legacy_hh_v1
RD-000084180,MTR-200059,14/10/2024 17:30,0.0782,A,legacy_hh_v1
RD-000000661,MTR-200001,14/10/2024 18:00,0.2209,A,legacy_hh_v1
RD-000002101,MTR-200002,14/10/2024 18:00,0.285,A,legacy_hh_v1
RD-000003541,MTR-200003,14/10/2024 18:00,0.1625,A,legacy_hh_v1
RD-000004981,MTR-200004,14/10/2024 18:00,0.1237,A,legacy_hh_v1
RD-000006421,MTR-200005,14/10/2024 18:00,0.1422,A,legacy_hh_v1
RD-000007861,MTR-200006,14/10/2024 18:00,0.2788,A,legacy_hh_v1
RD-000009301,MTR-200007,14/10/2024 18:00,0.1886,A,legacy_hh_v1
RD-000010741,MTR-200008,14/10/2024 18:00,0.2844,A,legacy_hh_v1
RD-000012181,MTR-200009,14/10/2024 18:00,0.2003,A,legacy_hh_v1
RD-000013621,MTR-200010,14/10/2024 18:00,0.2962,A,legacy_hh_v1
RD-000015061,MTR-200011,14/10/2024 18:00,0.2625,A,legacy_hh_v1
RD-000016501,MTR-200012,14/10/2024 18:00,0.2404,A,legacy_hh_v1
RD-000017941,MTR-200013,14/10/2024 18:00,0.1221,A,legacy_hh_v1
RD-000019381,MTR-200014,14/10/2024 18:00,0.2576,A,legacy_hh_v1
RD-000020821,MTR-200015,14/10/2024 18:00,0.2198,A,legacy_hh_v1
RD-000022261,MTR-200016,14/10/2024 18:00,0.3445,A,legacy_hh_v1
RD-000023701,MTR-200017,14/10/2024 18:00,0.1434,A,legacy_hh_v1
RD-000025141,MTR-200018,14/10/2024 18:00,0.3289,A,legacy_hh_v1
RD-000026581,MTR-200019,14/10/2024 18:00,0.1938,A,legacy_hh_v1
RD-000028021,MTR-200020,14/10/2024 18:00,0.3017,A,legacy_hh_v1
RD-000029461,MTR-200021,14/10/2024 18:00,0.1706,A,legacy_hh_v1
RD-000030901,MTR-200022,14/10/2024 18:00,0.1992,A,legacy_hh_v1
RD-000032341,MTR-200023,14/10/2024 18:00,0.195,A,legacy_hh_v1
RD-000033781,MTR-200024,14/10/2024 18:00,0.1673,A,legacy_hh_v1
RD-000035221,MTR-200025,14/10/2024 18:00,0.0997,A,legacy_hh_v1
RD-000036661,MTR-200026,14/10/2024 18:00,0.2423,A,legacy_hh_v1
RD-000038101,MTR-200027,14/10/2024 18:00,0.1741,A,legacy_hh_v1
RD-000039541,MTR-200028,14/10/2024 18:00,0.1481,A,legacy_hh_v1
RD-000040981,MTR-200029,14/10/2024 18:00,0.2337,A,legacy_hh_v1
RD-000042421,MTR-200030,14/10/2024 18:00,0.2297,A,legacy_hh_v1
RD-000043861,MTR-200031,14/10/2024 18:00,0.1413,E,legacy_hh_v1
RD-000045301,MTR-200032,14/10/2024 18:00,0.2783,A,legacy_hh_v1
RD-000046741,MTR-200033,14/10/2024 18:00,0.3105,A,legacy_hh_v1
RD-000048181,MTR-200034,14/10/2024 18:00,0.2265,A,legacy_hh_v1
RD-000049621,MTR-200035,14/10/2024 18:00,0.1709,A,legacy_hh_v1
RD-000051061,MTR-200036,14/10/2024 18:00,0.124,A,legacy_hh_v1
RD-000052501,MTR-200037,14/10/2024 18:00,0.3006,A,legacy_hh_v1
RD-000053941,MTR-200038,14/10/2024 18:00,0.317,A,legacy_hh_v1
RD-000055381,MTR-200039,14/10/2024 18:00,0.1632,A,legacy_hh_v1
RD-000056821,MTR-200040,14/10/2024 18:00,0.2827,E,legacy_hh_v1
RD-000058261,MTR-200041,14/10/2024 18:00,0.281,A,legacy_hh_v1
RD-000059701,MTR-200042,14/10/2024 18:00,0.2692,A,legacy_hh_v1
RD-000061141,MTR-200043,14/10/2024 18:00,0.1895,A,legacy_hh_v1
RD-000062581,MTR-200044,14/10/2024 18:00,0.2347,A,legacy_hh_v1
RD-000064021,MTR-200045,14/10/2024 18:00,0.2243,A,legacy_hh_v1
RD-000065461,MTR-200046,14/10/2024 18:00,0.3832,A,legacy_hh_v1
RD-000066901,MTR-200047,14/10/2024 18:00,0.2724,A,legacy_hh_v1
RD-000068341,MTR-200048,14/10/2024 18:00,0.1424,A,legacy_hh_v1
RD-000069781,MTR-200049,14/10/2024 18:00,0.1522,A,legacy_hh_v1
RD-000071221,MTR-200050,14/10/2024 18:00,0.2028,A,legacy_hh_v1
RD-000072661,MTR-200051,14/10/2024 18:00,0.1411,E,legacy_hh_v1
RD-000074101,MTR-200052,14/10/2024 18:00,0.3342,A,legacy_hh_v1
RD-000075541,MTR-200053,14/10/2024 18:00,0.341,A,legacy_hh_v1
RD-000076981,MTR-200054,14/10/2024 18:00,0.1249,A,legacy_hh_v1
RD-000076981,MTR-200054,14/10/2024 18:00,0.1249,A,legacy_hh_v1
RD-000078421,MTR-200055,14/10/2024 18:00,0.3599,A,legacy_hh_v1
RD-000079861,MTR-200056,14/10/2024 18:00,0.1747,A,legacy_hh_v1
RD-000081301,MTR-200057,14/10/2024 18:00,0.3146,A,legacy_hh_v1
RD-000082741,MTR-200058,14/10/2024 18:00,0.1857,A,legacy_hh_v1
RD-000084181,MTR-200059,14/10/2024 18:00,0.1206,A,legacy_hh_v1
RD-ORPHAN-000099,MTR-900099,14/10/2024 18:00,0.2003,A,legacy_hh_v1
RD-000000662,MTR-200001,14/10/2024 18:30,0.2461,A,legacy_hh_v1
RD-000002102,MTR-200002,14/10/2024 18:30,0.1954,A,legacy_hh_v1
RD-000003542,MTR-200003,14/10/2024 18:30,0.1476,A,legacy_hh_v1
RD-000004982,MTR-200004,14/10/2024 18:30,0.1053,A,legacy_hh_v1
RD-000006422,MTR-200005,14/10/2024 18:30,0.1368,A,legacy_hh_v1
RD-000007862,MTR-200006,14/10/2024 18:30,0.2502,A,legacy_hh_v1
RD-000009302,MTR-200007,14/10/2024 18:30,0.1509,A,legacy_hh_v1
RD-000010742,MTR-200008,14/10/2024 18:30,0.2544,A,legacy_hh_v1
RD-000012182,MTR-200009,14/10/2024 18:30,0.191,A,legacy_hh_v1
RD-000013622,MTR-200010,14/10/2024 18:30,0.2997,A,legacy_hh_v1
RD-000015062,MTR-200011,14/10/2024 18:30,0.2653,A,legacy_hh_v1
RD-000016502,MTR-200012,14/10/2024 18:30,0.253,A,legacy_hh_v1
RD-000017942,MTR-200013,14/10/2024 18:30,0.1174,E,legacy_hh_v1
RD-000019382,MTR-200014,14/10/2024 18:30,0.1976,A,legacy_hh_v1
RD-000020822,MTR-200015,14/10/2024 18:30,0.2007,A,legacy_hh_v1
RD-000022262,MTR-200016,14/10/2024 18:30,0.2653,A,legacy_hh_v1
RD-000023702,MTR-200017,14/10/2024 18:30,0.1264,A,legacy_hh_v1
RD-000025142,MTR-200018,14/10/2024 18:30,0.2528,A,legacy_hh_v1
RD-000026582,MTR-200019,14/10/2024 18:30,0.1418,A,legacy_hh_v1
RD-000028022,MTR-200020,14/10/2024 18:30,0.2692,A,legacy_hh_v1
RD-000029462,MTR-200021,14/10/2024 18:30,0.1472,A,legacy_hh_v1
RD-000030902,MTR-200022,14/10/2024 18:30,0.2081,A,legacy_hh_v1
RD-000032342,MTR-200023,14/10/2024 18:30,0.1703,A,legacy_hh_v1
RD-000033782,MTR-200024,14/10/2024 18:30,0.1849,A,legacy_hh_v1
RD-000035222,MTR-200025,14/10/2024 18:30,0.0896,A,legacy_hh_v1
RD-000036662,MTR-200026,14/10/2024 18:30,0.1799,A,legacy_hh_v1
RD-000038102,MTR-200027,14/10/2024 18:30,0.1755,E,legacy_hh_v1
RD-000039542,MTR-200028,14/10/2024 18:30,0.1483,A,legacy_hh_v1
RD-000040982,MTR-200029,14/10/2024 18:30,0.1965,A,legacy_hh_v1
RD-000042422,MTR-200030,14/10/2024 18:30,0.1461,A,legacy_hh_v1
RD-000043862,MTR-200031,14/10/2024 18:30,0.1568,E,legacy_hh_v1
RD-000045302,MTR-200032,14/10/2024 18:30,0.2522,A,legacy_hh_v1
RD-000046742,MTR-200033,14/10/2024 18:30,0.2441,A,legacy_hh_v1
RD-000048182,MTR-200034,14/10/2024 18:30,0.2667,A,legacy_hh_v1
RD-000049622,MTR-200035,14/10/2024 18:30,0.1268,A,legacy_hh_v1
RD-000051062,MTR-200036,14/10/2024 18:30,0.085,A,legacy_hh_v1
RD-000052502,MTR-200037,14/10/2024 18:30,0.2908,A,legacy_hh_v1
RD-000053942,MTR-200038,14/10/2024 18:30,0.2797,A,legacy_hh_v1
RD-000055382,MTR-200039,14/10/2024 18:30,0.1586,A,legacy_hh_v1
RD-000056822,MTR-200040,14/10/2024 18:30,0.2304,A,legacy_hh_v1
RD-000058262,MTR-200041,14/10/2024 18:30,,A,legacy_hh_v1
RD-000059702,MTR-200042,14/10/2024 18:30,0.2062,A,legacy_hh_v1
RD-000061142,MTR-200043,14/10/2024 18:30,0.2287,A,legacy_hh_v1
RD-000062582,MTR-200044,14/10/2024 18:30,0.1848,A,legacy_hh_v1
RD-000064022,MTR-200045,14/10/2024 18:30,0.1947,A,legacy_hh_v1
RD-000065462,MTR-200046,14/10/2024 18:30,0.2373,A,legacy_hh_v1
RD-000066902,MTR-200047,14/10/2024 18:30,0.2255,A,legacy_hh_v1
RD-000068342,MTR-200048,14/10/2024 18:30,0.1466,A,legacy_hh_v1
RD-000069782,MTR-200049,14/10/2024 18:30,0.1628,A,legacy_hh_v1
RD-000071222,MTR-200050,14/10/2024 18:30,0.1697,A,legacy_hh_v1
RD-000072662,MTR-200051,14/10/2024 18:30,0.1136,A,legacy_hh_v1
RD-000074102,MTR-200052,14/10/2024 18:30,0.2793,A,legacy_hh_v1
RD-000075542,MTR-200053,14/10/2024 18:30,0.317,A,legacy_hh_v1
RD-000076982,MTR-200054,14/10/2024 18:30,0.0944,A,legacy_hh_v1
RD-000078422,MTR-200055,14/10/2024 18:30,0.3151,A,legacy_hh_v1
RD-000079862,MTR-200056,14/10/2024 18:30,0.1682,A,legacy_hh_v1
RD-000081302,MTR-200057,14/10/2024 18:30,0.2352,A,legacy_hh_v1
RD-000082742,MTR-200058,14/10/2024 18:30,0.2338,A,legacy_hh_v1
RD-000084182,MTR-200059,14/10/2024 18:30,0.108,A,legacy_hh_v1
RD-000000663,MTR-200001,14/10/2024 19:00,0.1927,A,legacy_hh_v1
RD-000002103,MTR-200002,14/10/2024 19:00,0.1971,A,legacy_hh_v1
RD-000003543,MTR-200003,14/10/2024 19:00,0.1218,A,legacy_hh_v1
RD-000004983,MTR-200004,14/10/2024 19:00,0.0716,A,legacy_hh_v1
RD-000006423,MTR-200005,14/10/2024 19:00,0.0756,A,legacy_hh_v1
RD-000007863,MTR-200006,14/10/2024 19:00,0.2197,A,legacy_hh_v1
RD-000009303,MTR-200007,14/10/2024 19:00,0.156,A,legacy_hh_v1
RD-000010743,MTR-200008,14/10/2024 19:00,0.2348,A,legacy_hh_v1
RD-000012183,MTR-200009,14/10/2024 19:00,0.2178,A,legacy_hh_v1
RD-000013623,MTR-200010,14/10/2024 19:00,0.2549,A,legacy_hh_v1
RD-000015063,MTR-200011,14/10/2024 19:00,0.2047,A,legacy_hh_v1
RD-000016503,MTR-200012,14/10/2024 19:00,0.2144,A,legacy_hh_v1
RD-000017943,MTR-200013,14/10/2024 19:00,0.1016,A,legacy_hh_v1
RD-000019383,MTR-200014,14/10/2024 19:00,0.163,A,legacy_hh_v1
RD-000020823,MTR-200015,14/10/2024 19:00,0.1849,A,legacy_hh_v1
RD-000022263,MTR-200016,14/10/2024 19:00,0.1988,A,legacy_hh_v1
RD-000023703,MTR-200017,14/10/2024 19:00,0.1422,A,legacy_hh_v1
RD-000025143,MTR-200018,14/10/2024 19:00,0.2244,A,legacy_hh_v1
RD-000026583,MTR-200019,14/10/2024 19:00,0.1829,A,legacy_hh_v1
RD-000028023,MTR-200020,14/10/2024 19:00,0.2308,A,legacy_hh_v1
RD-000029463,MTR-200021,14/10/2024 19:00,0.1467,A,legacy_hh_v1
RD-000030903,MTR-200022,14/10/2024 19:00,0.1668,A,legacy_hh_v1
RD-000032343,MTR-200023,14/10/2024 19:00,0.1647,A,legacy_hh_v1
RD-000033783,MTR-200024,14/10/2024 19:00,0.1451,E,legacy_hh_v1
RD-000035223,MTR-200025,14/10/2024 19:00,0.0974,A,legacy_hh_v1
RD-000036663,MTR-200026,14/10/2024 19:00,0.1835,A,legacy_hh_v1
RD-000038103,MTR-200027,14/10/2024 19:00,0.1792,A,legacy_hh_v1
RD-000040983,MTR-200029,14/10/2024 19:00,0.2072,E,legacy_hh_v1
RD-000042423,MTR-200030,14/10/2024 19:00,0.125,A,legacy_hh_v1
RD-000043863,MTR-200031,14/10/2024 19:00,0.1422,A,legacy_hh_v1
RD-000045303,MTR-200032,14/10/2024 19:00,0.2166,A,legacy_hh_v1
RD-000046743,MTR-200033,14/10/2024 19:00,0.2532,A,legacy_hh_v1
RD-000048183,MTR-200034,14/10/2024 19:00,0.2431,A,legacy_hh_v1
RD-000049623,MTR-200035,14/10/2024 19:00,0.1353,A,legacy_hh_v1
RD-000051063,MTR-200036,14/10/2024 19:00,0.0829,A,legacy_hh_v1
RD-000052503,MTR-200037,14/10/2024 19:00,0.2288,A,legacy_hh_v1
RD-000053943,MTR-200038,14/10/2024 19:00,0.2156,A,legacy_hh_v1
RD-000055383,MTR-200039,14/10/2024 19:00,0.1334,A,legacy_hh_v1
RD-000056823,MTR-200040,14/10/2024 19:00,0.2423,A,legacy_hh_v1
RD-000058263,MTR-200041,14/10/2024 19:00,-0.3701,A,legacy_hh_v1
RD-000059703,MTR-200042,14/10/2024 19:00,0.1967,A,legacy_hh_v1
RD-000061143,MTR-200043,14/10/2024 19:00,0.1849,A,legacy_hh_v1
RD-000062583,MTR-200044,14/10/2024 19:00,0.2051,A,legacy_hh_v1
RD-000064023,MTR-200045,14/10/2024 19:00,0.1944,A,legacy_hh_v1
RD-000065463,MTR-200046,14/10/2024 19:00,0.2191,A,legacy_hh_v1
RD-000066903,MTR-200047,14/10/2024 19:00,0.2165,A,legacy_hh_v1
RD-000068343,MTR-200048,14/10/2024 19:00,0.1413,E,legacy_hh_v1
RD-000069783,MTR-200049,14/10/2024 19:00,0.1304,A,legacy_hh_v1
RD-000071223,MTR-200050,14/10/2024 19:00,0.1461,A,legacy_hh_v1
RD-000072663,MTR-200051,14/10/2024 19:00,0.1109,A,legacy_hh_v1
RD-000074103,MTR-200052,14/10/2024 19:00,0.2536,A,legacy_hh_v1
RD-000075543,MTR-200053,14/10/2024 19:00,0.2242,E,legacy_hh_v1
RD-000076983,MTR-200054,14/10/2024 19:00,0.0916,A,legacy_hh_v1
RD-000078423,MTR-200055,14/10/2024 19:00,0.2154,A,legacy_hh_v1
RD-000079863,MTR-200056,14/10/2024 19:00,0.1482,A,legacy_hh_v1
RD-000081303,MTR-200057,14/10/2024 19:00,0.2235,A,legacy_hh_v1
RD-000082743,MTR-200058,14/10/2024 19:00,0.1632,A,legacy_hh_v1
RD-000084183,MTR-200059,14/10/2024 19:00,0.08,A,legacy_hh_v1
RD-000000664,MTR-200001,14/10/2024 19:30,0.1802,A,legacy_hh_v1
RD-000002104,MTR-200002,14/10/2024 19:30,0.2048,A,legacy_hh_v1
RD-000003544,MTR-200003,14/10/2024 19:30,0.1131,A,legacy_hh_v1
RD-000004984,MTR-200004,14/10/2024 19:30,0.0962,A,legacy_hh_v1
RD-000006424,MTR-200005,14/10/2024 19:30,0.0992,A,legacy_hh_v1
RD-000007864,MTR-200006,14/10/2024 19:30,0.2084,A,legacy_hh_v1
RD-000009304,MTR-200007,14/10/2024 19:30,0.1286,A,legacy_hh_v1
RD-000010744,MTR-200008,14/10/2024 19:30,0.2139,A,legacy_hh_v1
RD-000012184,MTR-200009,14/10/2024 19:30,0.1708,A,legacy_hh_v1
RD-000013624,MTR-200010,14/10/2024 19:30,0.2401,A,legacy_hh_v1
RD-000015064,MTR-200011,14/10/2024 19:30,0.2304,A,legacy_hh_v1
RD-000016504,MTR-200012,14/10/2024 19:30,0.1624,A,legacy_hh_v1
RD-000017944,MTR-200013,14/10/2024 19:30,0.0859,A,legacy_hh_v1
RD-000019384,MTR-200014,14/10/2024 19:30,0.1485,A,legacy_hh_v1
RD-000020824,MTR-200015,14/10/2024 19:30,0.1593,A,legacy_hh_v1
RD-000022264,MTR-200016,14/10/2024 19:30,0.2241,A,legacy_hh_v1
RD-000023704,MTR-200017,14/10/2024 19:30,0.1277,A,legacy_hh_v1
RD-000025144,MTR-200018,14/10/2024 19:30,0.2067,A,legacy_hh_v1
RD-000026584,MTR-200019,14/10/2024 19:30,0.1304,A,legacy_hh_v1
RD-000028024,MTR-200020,14/10/2024 19:30,0.2002,A,legacy_hh_v1
RD-000029464,MTR-200021,14/10/2024 19:30,0.0935,A,legacy_hh_v1
RD-000030904,MTR-200022,14/10/2024 19:30,0.106,E,legacy_hh_v1
RD-000032344,MTR-200023,14/10/2024 19:30,0.1341,A,legacy_hh_v1
RD-000033784,MTR-200024,14/10/2024 19:30,0.1259,A,legacy_hh_v1
RD-000035224,MTR-200025,14/10/2024 19:30,0.0705,A,legacy_hh_v1
RD-000036664,MTR-200026,14/10/2024 19:30,0.1501,A,legacy_hh_v1
RD-000038104,MTR-200027,14/10/2024 19:30,0.1383,A,legacy_hh_v1
RD-000039544,MTR-200028,14/10/2024 19:30,0.1164,A,legacy_hh_v1
RD-000040984,MTR-200029,14/10/2024 19:30,0.1729,A,legacy_hh_v1
RD-000042424,MTR-200030,14/10/2024 19:30,0.1311,A,legacy_hh_v1
RD-000043864,MTR-200031,14/10/2024 19:30,0.1147,A,legacy_hh_v1
RD-000045304,MTR-200032,14/10/2024 19:30,0.1909,A,legacy_hh_v1
RD-000046744,MTR-200033,14/10/2024 19:30,0.1606,A,legacy_hh_v1
RD-000048184,MTR-200034,14/10/2024 19:30,0.189,A,legacy_hh_v1
RD-000049624,MTR-200035,14/10/2024 19:30,0.085,A,legacy_hh_v1
RD-000051064,MTR-200036,14/10/2024 19:30,0.0678,A,legacy_hh_v1
RD-000052504,MTR-200037,14/10/2024 19:30,0.2393,A,legacy_hh_v1
RD-000053944,MTR-200038,14/10/2024 19:30,0.2499,A,legacy_hh_v1
RD-000055384,MTR-200039,14/10/2024 19:30,0.1276,A,legacy_hh_v1
RD-000056824,MTR-200040,14/10/2024 19:30,0.2365,A,legacy_hh_v1
RD-000058264,MTR-200041,14/10/2024 19:30,0.2402,A,legacy_hh_v1
RD-000059704,MTR-200042,14/10/2024 19:30,0.1997,A,legacy_hh_v1
RD-000061144,MTR-200043,14/10/2024 19:30,0.1211,A,legacy_hh_v1
RD-000062584,MTR-200044,14/10/2024 19:30,0.1487,A,legacy_hh_v1
RD-000064024,MTR-200045,14/10/2024 19:30,0.1714,A,legacy_hh_v1
RD-000065464,MTR-200046,14/10/2024 19:30,0.1704,A,legacy_hh_v1
RD-000066904,MTR-200047,14/10/2024 19:30,0.1873,A,legacy_hh_v1
